Date,Open,High,Low,Close,TR,DM+,DM-,TR14,DM+_14,DM-_14,DI+,DI-,DI+_Sum,DI+_Diff,DX,ADX
2022-04-19,165.0200043,167.8200073,163.9100037,166.9225311,4.25,1.220001221,0,67.59640785,11.82958484,14.80942216,17.50031579,21.90859342,39.40890921,4.408277631,11.18599251,15.44973945
2022-04-20,168.7599945,168.8800049,166.1000061,166.7530212,4.970001221,1.059997559,0,67.73809422,12.04461205,13.75160629,17.78114986,20.30114141,38.08229127,2.519991541,6.617226687,14.81884568
2022-04-21,168.9100037,171.5299988,165.9100037,165.9453278,5.619995117,2.649993896,0,68.51965404,13.83427651,12.7693487,20.19023112,18.63603791,38.82626903,1.554193213,4.002942471,14.04628116
2022-04-22,166.4600067,167.8699951,161.5,161.328537,6.369995117,0,4.410003662,69.99538815,12.8461139,16.26725603,18.35280044,23.24046835,41.59326879,4.887667905,11.75110312,13.88233987
2022-04-25,161.1199951,163.1699982,158.4600067,162.4154358,4.709991455,0,3.039993286,69.70570902,11.92853434,18.14530245,17.11270785,26.03130032,43.14400817,8.918592466,20.67168269,14.36729293
2022-04-26,162.25,162.3399963,156.7200012,156.3527832,5.69543457,0,1.740005493,70.42216438,11.07649617,18.58921491,15.72870739,26.39682418,42.12553157,10.66811679,25.32458676,15.14995678
2022-04-27,155.9100037,159.7899933,155.3800049,156.1234436,4.409988403,0,1.339996338,69.80199818,10.28531787,18.60141019,14.73499061,26.64882191,41.38381252,11.91383131,28.78862672,16.12414749
2022-04-28,159.25,164.5200043,158.9299927,163.1732635,9.13999939,4.730010986,0,73.95614056,14.2806633,17.27273803,19.30963838,23.3553805,42.66501888,4.045742124,9.482574322,15.6497494
2022-04-29,161.8399963,166.1999969,157.25,157.2003479,8.949996948,1.679992676,0,77.62355604,14.9406086,16.03897103,19.24751887,20.66250485,39.91002372,1.414985977,3.54544008,14.78515588
2022-05-02,156.7100067,158.2299957,153.2700043,157.5094604,4.959991455,0,3.979995728,77.03900778,13.87342227,18.87332597,18.00830861,24.49840219,42.5067108,6.490093584,15.26839754,14.81967314
2022-05-03,158.1499939,160.7100067,156.3200073,159.0251312,7.440002441,2.480010986,0,78.97622395,15.36247452,17.52523126,19.45202461,22.19051555,41.64254016,2.738490938,6.576186099,14.23085264
2022-05-04,159.6699982,166.4799957,159.2599945,165.5464935,10.1599884,5.769989014,0,83.4950535,20.03514393,16.27342902,23.99560583,19.49029115,43.48589698,4.505314679,10.36040416,13.95439203
2022-05-05,163.8500061,164.0800018,154.9499969,156.322876,10.59649658,0,4.309997559,88.12761769,18.60406222,19.42103879,21.11036552,22.0374036,43.14776912,0.9270380837,2.148519153,13.1111154
2022-05-06,156.0099945,159.4400024,154.1799927,157.0618286,5.260009766,0,0.7700042725,87.09279762,17.27520063,18.80382601,19.83539524,21.59056377,41.42595901,1.755168536,4.236880878,12.4772415
2022-05-09,154.9299927,155.8300018,151.4900055,151.8490753,5.57182312,0,2.689987183,86.44370662,16.04125773,20.15068276,18.55688326,23.31075743,41.86764069,4.753874165,11.35453082,12.39704788
2022-05-10,155.5200043,156.7400055,152.9299927,154.2956696,5.25,0.9100036621,0,85.51915615,15.80545727,18.71134828,18.48177412,21.87971575,40.36148987,3.397941637,8.418771576,12.11288529
2022-05-11,153.5,155.4499969,145.8099976,146.2967834,9.63999939,0,7.119995117,89.05064439,14.67649603,24.49481852,16.48106663,27.50661569,43.98768232,11.02554906,25.06508296,13.03804227
2022-05-12,142.7700043,146.1999969,138.8000031,142.3622437,7.496780396,0,7.009994507,90.18666447,13.62817489,29.75518313,15.11107542,32.99288571,48.10396113,17.88181029,37.17325947,14.76198635
2022-05-13,144.5899963,148.1000061,143.1100006,146.9059448,9.300003052,1.900009155,0,93.04476292,14.55474298,27.62981291,15.64273208,29.69518331,45.33791539,14.05245123,30.99492137,15.92148171
2022-05-16,145.5500031,147.5200043,144.1799927,145.3381195,4.410003662,-0.5800018311,0,90.80871208,12.93511665,25.65625484,14.24435646,28.25307645,42.49743291,14.00871998,32.96368515,17.13878196
2022-05-17,148.8600006,149.7700043,146.6799927,149.0329895,5.590011597,2.25,0,89.9123871,14.26117975,23.82366521,15.86119578,26.49653288,42.35772866,10.6353371,25.10837441,17.70803856
2022-05-18,146.8500061,147.3600006,139.8999939,140.6246796,9.132995605,0,6.779998779,92.62306934,13.24252405,28.90197362,14.29722006,31.20386079,45.50108085,16.90664073,37.15656951,19.09721934
2022-05-19,139.8800049,141.6600037,136.6000061,137.1594849,5.059997559,0,3.299987793,91.06713338,12.29662948,30.13753473,13.50281822,33.09375579,46.59657401,19.59093757,42.04372959,20.73625579
2022-05-20,139.0899963,140.6999969,132.6100006,137.3991394,8.089996338,0,3.990005493,92.65233447,11.4182988,31.97485917,12.32381123,34.51058125,46.83439248,22.18677002,47.37281482,22.63886715
2022-05-23,137.7899933,143.2599945,137.6499939,142.9114838,10.6499939,2.559997559,0,96.68430448,13.16270359,29.69094065,13.61410588,30.709163,44.32326888,17.09505711,38.56903505,23.77673628
2022-05-24,140.8099976,141.9700012,137.3300018,140.1652985,5.581481934,0,0.3199920654,95.35976466,12.22251047,27.89015125,12.81726157,29.24729454,42.06455611,16.43003297,39.05909033,24.868333
2022-05-25,138.4299927,141.7899933,138.3399963,140.3250885,4.459991455,-0.1800079346,0,93.00834436,11.16946608,25.89799758,12.00910107,27.84481088,39.85391194,15.83570981,39.73439252,25.9301944
2022-05-26,137.3899994,144.3399963,137.1399994,143.5805511,7.199996948,2.550003052,0,93.56488814,12.92165012,24.04814061,13.81036239,25.70209947,39.51246186,11.89173708,30.09616844,26.22776397
2022-05-27,145.3899994,149.6799927,145.2599945,149.4324341,12.53999329,5.339996338,0,99.42167513,17.33867145,22.33041628,17.43952858,22.46030984,39.89983843,5.02078126,12.58346264,25.25317102
2022-05-31,149.0700073,150.6600037,146.8399963,148.6335449,5.400009155,0.9800109863,0,97.72013606,17.08020591,20.73538655,17.4786964,21.2191544,38.6978508,3.740457998,9.665802934,24.13978758
2022-06-01,149.8999939,151.7400055,147.6799927,148.5037231,4.900009155,1.080001831,0,95.6401355,16.94019303,19.25428751,17.71243102,20.13201614,37.84444716,2.419585115,6.393501019,22.87219569
2022-06-02,147.8300018,151.2700043,146.8600006,151.0002594,4.410003662,0,0.8199920654,93.21870091,15.73017924,18.69897333,16.8744888,20.05925114,36.93373994,3.184762344,8.622907807,21.85438941
2022-06-03,146.8999939,147.9700012,144.4600067,145.1783447,6.540252686,0,2.399993896,93.10047496,14.60659501,19.76332627,15.68906605,21.22795429,36.91702034,5.538888242,15.00361673,21.3650485
2022-06-06,147.0299988,148.5700073,144.8999939,145.9372864,4.11000061,0.6000061035,0,90.56044164,14.1632729,18.35166011,15.6395802,20.26454352,35.90412372,4.624963322,12.88142654,20.75907551
2022-06-07,144.3500061,149,144.1000061,148.5037231,4.899993896,0,0.799987793,88.99183257,13.15161055,17.84081504,14.77844671,20.04769935,34.82614605,5.269252641,15.13016293,20.35701032
2022-06-08,148.5800018,149.8699951,147.4600067,147.754776,5.769989014,0.8699951172,0,88.40526211,13.08220491,16.5664711,14.79799347,18.73923645,33.53722992,3.941242987,11.75184413,19.74235559
2022-06-09,147.0800018,147.9499969,142.5299988,142.4421387,5.419998169,0,4.930007935,87.5105987,12.1477617,20.31315967,13.8814748,23.21222798,37.09370278,9.33075318,25.15454776,20.12894075
2022-06-10,140.2799988,140.7599945,137.0599976,136.9397888,5.382141113,0,5.470001221,86.64198276,11.28006444,24.33222092,13.01916701,28.08363814,41.10280516,15.06447113,36.65071294,21.30906733
2022-06-13,132.8699951,135.1999969,131.4400024,131.6970673,5.499786377,0,5.619995117,85.95305609,10.47434555,28.21420026,12.18612348,32.82512751,45.01125099,20.63900403,45.85298913,23.06220461
2022-06-14,133.1300049,133.8899994,131.4799957,132.5758362,2.449996948,0,0,82.26354903,9.726178012,26.19890024,11.82319281,31.84752001,43.67071282,20.0243272,45.85298913,24.69011779
2022-06-15,134.2899933,137.3399963,132.1600037,135.2421417,5.86000061,3.449996948,0,82.24758185,12.48144796,24.32755022,15.17545887,29.57843826,44.75389714,14.40297939,32.18262612,25.22529695
2022-06-16,132.0800018,132.3899994,129.0399933,129.8795929,6.202148438,0,3.120010376,82.57490301,11.58991596,25.70987844,14.03563981,31.13522087,45.17086068,17.09958106,37.85533594,26.1274426
2022-06-17,130.0700073,133.0800018,129.8099976,131.3775024,4.040008545,0.6900024414,0,80.7167042,11.45206726,23.87345855,14.1879768,29.57685003,43.76482683,15.38887323,35.1626508,26.77281461
2022-06-21,133.4199982,137.0599976,133.3200073,135.6815338,7.25,3.979995728,0,82.20122533,14.61405819,22.16821151,17.77839458,26.96822514,44.74661971,9.189830558,20.53748555,26.32743396
2022-06-22,134.7899933,137.7599945,133.9100037,135.162262,4.439987183,0.6999969482,0,80.76969642,14.27019384,20.58476783,17.66775718,25.4857561,43.15351328,7.817998923,18.11671479,25.74095402
2022-06-23,136.8200073,138.5899963,135.6300049,138.0782013,4.679992676,0.8300018311,0,79.68042506,14.08089611,19.11442727,17.67171309,23.98886208,41.66057517,6.317148987,15.16337439,24.98541262
2022-06-24,139.8999939,141.9100037,139.7700043,141.463501,6.279998779,3.320007324,0,80.26896491,16.39512514,17.74911104,20.42523553,22.11204674,42.53728227,1.686811213,3.965488914,23.4839895
2022-06-27,142.6999969,143.4900055,140.9700012,141.463501,3.720001221,1.580001831,0,78.25546864,16.8040466,16.48131739,21.47331924,21.06091457,42.5342338,0.4124046726,0.9695829353,21.8758176
2022-06-28,142.1300049,143.4199982,137.3200073,137.2493591,6.099990845,0,3.649993896,78.76578315,15.60375756,18.95407433,19.81032491,24.06384292,43.87416783,4.253518012,9.694811828,21.00574576
2022-06-29,137.4600067,140.6699982,136.6699982,139.0368652,4,0,0.6500091553,77.13965578,14.48920345,18.25022104,18.78308025,23.65867575,42.441756,4.875595502,11.48773275,20.32588769
2022-06-30,137.25,138.3699951,133.7700043,136.5303497,5.266860962,0,2.899993896,76.89654133,13.45426034,19.84662772,17.49657411,25.80951935,43.30609346,8.312945238,19.19578649,20.24516617
2022-07-01,136.0399933,139.0399933,135.6600037,138.7372742,5.269989014,0.6699981689,0,76.67392025,13.16323992,18.42901145,17.16781909,24.03556697,41.20338606,6.86774788,16.6679211,19.98964867
2022-07-05,137.7700043,141.6100006,136.9299927,141.3636322,5.949996948,2.570007324,0,77.14720861,14.79301582,17.11265349,19.17504999,22.18181811,41.3568681,3.006768115,7.270299357,19.08112372
2022-07-06,141.3500061,144.1199951,141.0800018,142.721756,7.190002441,2.509994507,0,78.82669615,16.24636634,15.8903211,20.61023376,20.15855272,40.76878647,0.4516810406,1.107908966,17.79732266
2022-07-07,143.2899933,146.5500031,143.2799988,146.1470032,5.470001221,2.430007935,0,78.66621907,17.51591953,14.75529816,22.2661261,18.75684167,41.02296777,3.509284424,8.554438197,17.13711663
2022-07-08,145.2599945,147.5500031,145,146.8360291,4.270004272,1,0,77.3172077,17.26478242,13.70134829,22.32980592,17.72095592,40.05076184,4.608850007,11.50752144,16.73500269
2022-07-11,145.6699982,146.6399994,143.7799988,144.6690369,3.056030273,0,1.220001221,74.85058028,16.03158368,13.94268178,21.41811542,18.62735296,40.04546838,2.790762469,6.968984461,16.03742996
2022-07-12,145.7599945,148.4499969,145.0500031,145.6576691,4.669998169,1.809997559,0,74.17410843,16.69646812,12.94677594,22.50983325,17.45457574,39.96440899,5.055257503,12.64939888,15.79542774
2022-07-13,142.9900055,146.4499969,142.1199951,145.2881927,4.330001831,0,2.930007935,73.20595966,15.50386325,14.95201416,21.17841679,20.42458597,41.60300276,0.7538308275,1.811962545,14.7966088
2022-07-14,144.0800018,148.9499969,143.25,148.2640533,6.830001831,2.5,0,74.80696437,16.89644445,13.88401315,22.58672651,18.55978687,41.14651337,4.026939637,9.786830782,14.43876751
2022-07-15,149.7799988,150.8600006,148.1999969,149.9617004,7.61000061,1.910003662,0,77.07361038,17.59955922,12.89229793,22.83474089,16.72725316,39.56199404,6.10748773,15.43776515,14.51012448
2022-07-18,150.7400055,151.5700073,146.6999969,146.8659973,4.870010376,0,1.5,76.43836287,16.34244785,13.4714195,21.37990302,17.62389852,39.00380153,3.756004497,9.629842092,14.16153288
2022-07-19,147.9199982,151.2299957,146.9100037,150.7905426,4.529998779,0,0,75.50847859,15.17513015,12.50917525,20.09725322,16.56658363,36.66383685,3.530669593,9.629842092,13.83784068
2022-07-20,151.1199951,153.7200012,150.3699951,152.827713,6.809997559,2.490005493,0,76.92501339,16.58119777,11.61566273,21.55501447,15.09998143,36.6549959,6.455033049,17.61024082,14.10729784
2022-07-21,154.5,155.5700073,151.9400024,155.1345215,5.200012207,1.850006104,0,76.63038179,17.24683261,10.78597254,22.50652053,14.07532142,36.58184194,8.43119911,23.04749751,14.74588353
2022-07-22,155.3899994,156.2799988,153.4100037,153.8762512,4.339996338,0.7099914551,0,75.49677942,16.72490745,10.01554593,22.15314027,13.26618964,35.41932991,8.886950633,25.09067974,15.48479754
2022-07-25,154.0099945,155.0399933,152.2799988,152.7378387,2.759994507,0,1.130004883,72.86414683,15.5302712,10.43015467,21.31400953,14.31452247,35.62853201,6.999487056,19.64573521,15.78200738
2022-07-26,152.2599945,153.0899963,150.8000031,151.3897247,2.289993286,0,1.479995728,69.9495582,14.42096611,11.16513935,20.61623616,15.96170103,36.5779372,4.654535132,12.72497983,15.56364827
2022-07-27,152.5800018,157.3300018,152.1600037,156.5725098,6.529998779,4.240005493,0,71.48315996,17.6309026,10.3676294,24.66441412,14.50359694,39.16801106,10.16081718,25.94162151,16.30493207
2022-07-28,156.9799957,157.6399994,154.4100037,157.1317444,5.479995728,0.3099975586,0,71.85721569,16.68154997,9.627084442,23.21485715,13.39751944,36.61237659,9.817337704,26.8142596,17.05559832
2022-07-29,161.2400055,163.6300049,159.5,162.2845764,9.220001221,5.990005493,0,75.94455865,21.48001618,8.939435553,28.28381198,11.77100205,40.05481403,16.51280994,41.2255314,18.78202211
2022-08-01,161.0099945,163.5899963,160.8899994,161.285965,4.089996338,-0.04000854492,0,74.60994366,19.90572077,8.300904443,26.67971559,11.12573477,37.80545035,15.55398082,41.14216514,20.37917519
2022-08-02,160.1000061,162.4100037,159.6300049,159.7880402,2.779998779,0,1.259994507,72.06066075,18.48388357,8.967977203,25.65044974,12.44503882,38.09548856,13.20541092,34.66397577,21.39951809
2022-08-03,160.8399963,166.5899963,160.75,165.8995667,6.959991455,4.179992676,0,73.87346215,21.34359885,8.327407403,28.89210581,11.27252894,40.16463475,17.61957686,43.86838564,23.0044372
2022-08-04,166.0099945,167.1900024,164.4299927,165.5800018,6.440002441,0.6000061035,0,75.03678872,20.41906218,7.732592589,27.21206827,10.30506865,37.51713692,16.90699962,45.06473844,24.580173
2022-08-05,163.2100067,165.8500061,163,165.3500061,2.850006104,0,1.429992676,72.5270242,18.96055773,8.610257222,26.14274878,11.87179168,38.01454046,14.2709571,37.54078553,25.50593104
2022-08-08,166.3699951,167.8099976,164.1999969,164.8699951,4.809997559,1.959991455,0,72.15652003,19.56622364,7.995238849,27.11636264,11.08041082,38.19677345,16.03595182,41.9824775,26.68282721
2022-08-09,164.0200043,165.8200073,163.25,164.9199982,2.570007324,0,0.9499969482,69.57249021,18.16863623,8.374147308,26.11468438,12.03657837,38.15126275,14.07810601,36.90076028,27.41267957
2022-08-10,167.6799927,169.3399963,166.8999939,169.2400055,6.089996338,3.519989014,0,70.69302296,20.39086552,7.775993929,28.84424044,10.99966249,39.84390293,17.84457795,44.78621982,28.65364674
2022-08-11,170.0599976,170.9900055,168.1900024,168.4900055,4.090011597,1.650009155,0,69.73353292,20.58438428,7.220565791,29.51863102,10.35451022,39.87314124,19.1641208,48.06273147,30.04000993
2022-08-12,169.8200073,172.1699982,169.3999939,172.1000061,3.979995728,1.179992676,0,68.73256201,20.29406379,6.704811092,29.52612735,9.754926771,39.28105412,19.77120058,50.33266296,31.48948515
2022-08-15,171.5200043,173.3899994,171.3500061,173.1900024,3.990005493,1.220001221,0,67.81309879,20.06448903,6.225896014,29.58792532,9.180963745,38.76888907,20.40696158,52.637468,33.00005535
2022-08-16,172.7799988,173.7100067,171.6600037,173.0299988,2.36000061,0.3200073242,0,65.32930663,18.95131856,5.781189156,29.00890816,8.849304323,37.85821249,20.15960384,53.25027918,34.44649991
2022-08-17,172.7700043,176.1499939,172.5700073,174.5500031,4.489990234,2.439987183,0,65.15291782,20.03764013,5.368247073,30.75478552,8.239457653,38.99424317,22.51532787,57.74013299,36.11033084
2022-08-18,173.75,174.8999939,173.1199951,174.1499939,2.329986572,0,0,62.82912455,18.60638012,4.984800854,29.61425972,7.933901499,37.54816122,21.68035822,57.74013299,37.65531671
2022-08-19,173.0299988,173.7400055,171.3099976,171.5200043,2.839996338,0,1.809997559,61.18132627,17.27735297,6.438741209,28.23958555,10.52403013,38.76361568,17.71555542,45.70150414,38.23004439
2022-08-22,169.6900024,169.8600006,167.1399994,167.5700073,4.380004883,0,4.169998169,61.19123642,16.04325633,10.14882929,26.21822547,16.58542936,42.80365483,9.632796109,22.50461122,37.10679916
2022-08-23,167.0800018,168.7100067,166.6499939,167.2299957,2.060012817,0,0.4900054932,58.88044664,14.89730945,9.913918406,25.30094505,16.83736957,42.13831463,8.463575481,20.08522542,35.89097246
2022-08-24,167.3200073,168.1100006,166.25,167.5299988,1.86000061,0,0.3999938965,56.53470106,13.83321592,9.605775274,24.46853996,16.99093671,41.45947666,7.477603252,18.03593256,34.61561247
2022-08-25,168.7799988,170.1399994,168.3500061,170.0299988,3.88999939,2.029998779,0,56.38650752,14.87512785,8.919648469,26.38065116,15.81876385,42.19941501,10.5618873,25.02851592,33.93081986
2022-08-26,170.5700073,171.0500031,163.5599976,163.6199951,7.490005493,0,4.790008545,59.84890533,13.81261872,13.07253927,23.07915013,21.84257038,44.92172051,1.236579759,2.752743539,31.70381441
2022-08-29,161.1499939,162.8999939,159.8200073,161.3800049,3.799987793,0,3.739990234,59.37397131,12.82600309,15.8787767,21.60206368,26.7436662,48.34572988,5.141602516,10.63507062,30.19890414
2022-08-30,162.1300049,162.5599976,157.7200012,158.9100037,4.839996338,0,2.100006104,59.9729697,11.90986001,16.84458446,19.85871314,28.08696076,47.9456739,8.228247615,17.16160593,29.26766855
2022-08-31,160.3099976,160.5800018,157.1399994,157.2200012,3.440002441,0,0.5800018311,59.12918859,11.05915573,16.22140169,18.70337813,27.43383103,46.13720916,8.730452904,18.92280236,28.52874954
2022-09-01,156.6399994,158.4199982,154.6699982,157.9600067,3.75,0,2.470001221,58.65567512,10.26921603,17.53273136,17.50762567,29.89093779,47.39856346,12.38331212,26.12592286,28.35711906
2022-09-02,159.75,160.3600006,154.9700012,155.8099976,5.690002441,1.940002441,0,60.15598648,11.47570304,16.28039341,19.07657694,27.06362967,46.14020661,7.987052735,17.31039655,27.56806745
2022-09-06,156.4700012,157.0899963,153.6900024,154.5299988,3.399993896,0,1.279998779,59.2591242,10.65600997,16.39750694,17.98205781,27.67085603,45.65291384,9.688798226,21.22273785,27.11482962
2022-09-07,154.8200073,156.6699982,153.6100006,155.9600067,3.059997559,0,0.08000183106,58.08632717,9.8948664,15.30625828,17.03475995,26.35087984,43.38563979,9.316119889,21.47281896,26.71182886
2022-09-08,154.6399994,156.3600006,152.6799927,154.4600067,3.680007935,0,0.9300079346,57.61731174,9.188090228,15.14296205,15.94675272,26.2819656,42.22871832,10.33521288,24.47437026,26.55201039
2022-09-09,155.4700012,157.8200073,154.75,157.3699951,5.140014648,1.460006714,0,58.64180412,9.991804783,14.0613219,17.03870632,23.97832419,41.01703051,6.939617874,16.91886952,25.8639289
2022-09-12,159.5899963,164.2599945,159.3000031,163.4299927,9.509994507,6.439987183,0,63.96309833,15.71809162,13.05694177,24.57368707,20.41324155,44.98692862,4.160445516,9.248120828,24.67708547
2022-09-13,159.8999939,160.5399933,153.3699951,153.8399963,10.05999756,0,5.930007935,69.45430315,14.59537079,18.054311,21.01435063,25.99451752,47.00886816,4.980166892,10.59410083,23.67115799
2022-09-14,154.7899933,157.1000061,153.6100006,155.3099976,3.730010986,0,0,68.22329249,13.55284431,16.76471736,19.86542105,24.57330444,44.43872549,4.707883387,10.59410083,22.73708248
2022-09-15,154.6499939,155.2400055,151.3800049,152.3699951,3.929992676,0,2.229995728,67.28019284,12.584784,17.79723328,18.70503557,26.45241122,45.15744678,7.747375649,17.15636335,22.33845969
2022-09-16,151.2100067,151.3500061,148.3699951,150.6999969,4,0,3.010009766,66.47446478,11.68587086,19.53601209,17.57948845,29.38874673,46.96823518,11.80925828,25.14307433,22.5387893
